Temps;EA1
3.18;2.1184120955877
3.186;2.10731744999066
3.192;2.09622280439362
3.198;2.08512815879658
3.204;2.07403351319954
3.21;2.0629388676025
3.216;2.05739154480398
3.222;2.04629689920694
3.228;2.0352022536099
3.234;2.02410760801286
3.24;2.01856028521433
3.246;2.00746563961729
3.252;1.99637099402025
3.258;1.98527634842321
3.264;1.98527634842321
3.27;1.97418170282617
3.276;1.97418170282617
3.282;1.96863438002765
3.288;1.96308705722913
3.294;1.95753973443061
3.3;1.95199241163209
3.306;1.94089776603505
3.312;1.94089776603505
3.318;1.93535044323653
3.324;1.93535044323653
3.33;1.94089776603505
3.336;1.92980312043801
3.342;1.92980312043801
3.348;1.92980312043801
3.354;1.92980312043801
3.36;1.92980312043801
3.366;1.92980312043801
3.372;1.93535044323653
3.378;1.93535044323653
3.384;1.93535044323653
3.39;1.93535044323653
3.396;1.93535044323653
3.402;1.94089776603505
3.408;1.94644508883357
3.414;1.94644508883357
3.42;1.95199241163209
3.426;1.95753973443061
3.432;1.96308705722913
3.438;1.96863438002765
3.444;1.97418170282617
3.45;1.98527634842321
3.456;1.98527634842321
3.462;1.99082367122173
3.468;2.00191831681877
3.474;2.01301296241581
3.48;2.01856028521433
3.486;2.02410760801286
3.492;2.0352022536099
3.498;2.04629689920694
3.504;2.05739154480398
3.51;2.06848619040102
3.516;2.08512815879658
3.522;2.0906754815951
3.528;2.10177012719214
3.534;2.1184120955877
3.54;2.12395941838622
3.546;2.13505406398326
3.552;2.15169603237882
3.558;2.1738853235729
3.564;2.19052729196846
3.57;2.19607461476699
3.576;2.21271658316255
3.582;2.22381122875959
3.588;2.24045319715515
3.594;2.25709516555071
3.6;2.26818981114775
3.606;2.28483177954331
3.612;2.29592642514035
3.618;2.31256839353591
3.624;2.32366303913295
3.63;2.34585233032703
3.636;2.35694697592407
3.642;2.37913626711816
3.648;2.39577823551372
3.654;2.41242020390928
3.66;2.42906217230484
3.666;2.44015681790188
3.672;2.45679878629744
3.678;2.473440754693
3.684;2.49008272308856
3.69;2.51227201428264
3.696;2.5289139826782
3.702;2.54000862827525
3.708;2.55110327387229
3.714;2.57883988786489
3.72;2.58993453346193
3.726;2.60102917905897
3.732;2.62321847025305
3.738;2.63431311585009
3.744;2.65650240704417
3.75;2.67314437543973
3.756;2.68423902103677
3.762;2.69533366663381
3.768;2.7175229578279
3.774;2.72861760342494
3.78;2.75080689461902
3.786;2.76744886301458
3.792;2.7729961858131
3.798;2.78963815420866
3.804;2.80628012260422
3.81;2.81737476820126
3.816;2.8284694137983
3.822;2.85065870499238
3.828;2.8562060277909
3.834;2.87839531898499
3.84;2.89503728738055
3.846;2.91167925577611
3.852;2.91722657857463
3.858;2.92277390137315
3.864;2.93941586976871
3.87;2.94496319256723
3.876;2.95605783816427
3.882;2.96715248376131
3.888;2.97824712935835
3.894;2.98934177495539
3.9;2.99488909775391
3.906;3.00598374335095
3.912;3.00598374335095
3.918;3.01707838894799
3.924;3.02262571174651
3.93;3.02817303454503
3.936;3.03926768014207
3.942;3.03926768014207
3.948;3.05590964853764
3.954;3.05590964853764
3.96;3.05590964853764
3.966;3.06145697133616
3.972;3.06145697133616
3.978;3.06145697133616
3.984;3.0725516169332
3.99;3.07809893973172
3.996;3.07809893973172
