Temps;EA1
11.64;2.67314437543973
11.66;2.64540776144713
11.68;2.61767114745453
11.7;2.58993453346193
11.72;2.56219791946933
11.74;2.5289139826782
11.76;2.49563004588708
11.78;2.46789343189448
11.8;2.43460949510336
11.82;2.40687288111076
11.84;2.36804162152112
11.86;2.33475768472999
11.88;2.31256839353591
11.9;2.29037910234183
11.92;2.26264248834923
11.94;2.24600051995367
11.96;2.22935855155811
11.98;2.21271658316255
12;2.20162193756551
12.02;2.19052729196846
12.04;2.17943264637142
12.06;2.17943264637142
12.08;2.1738853235729
12.1;2.17943264637142
12.12;2.18497996916994
12.14;2.19607461476699
12.16;2.20162193756551
12.18;2.21826390596107
12.2;2.22935855155811
12.22;2.25154784275219
12.24;2.27373713394627
12.26;2.29592642514035
12.28;2.31811571633443
12.3;2.34585233032703
12.32;2.37358894431964
12.34;2.41242020390928
12.36;2.43460949510336
12.38;2.46789343189448
12.4;2.5011773686856
12.42;2.5289139826782
12.44;2.56219791946933
12.46;2.59548185626045
12.48;2.61212382465601
12.5;2.64540776144713
12.52;2.67314437543973
12.54;2.69533366663381
12.56;2.72307028062642
12.58;2.7452595718205
12.6;2.76744886301458
12.62;2.77854350861162
12.64;2.79518547700718
12.66;2.80628012260422
12.68;2.81182744540274
12.7;2.81737476820126
12.72;2.82292209099978
12.74;2.81737476820126
12.76;2.81182744540274
12.78;2.80628012260422
12.8;2.79518547700718
12.82;2.78409083141014
12.84;2.76744886301458
12.86;2.7452595718205
12.88;2.72307028062642
12.9;2.70642831223086
12.92;2.67869169823825
12.94;2.65095508424565
12.96;2.62321847025305
12.98;2.59548185626045
13;2.56774524226785
13.02;2.53446130547673
13.04;2.50672469148412
13.06;2.47898807749152
13.08;2.4457041407004
13.1;2.4179675267078
13.12;2.38468358991668
13.14;2.35694697592407
13.16;2.32921036193147
13.18;2.30702107073739
13.2;2.27928445674479
13.22;2.26264248834923
13.24;2.24045319715515
13.26;2.22381122875959
13.28;2.21271658316255
13.3;2.19607461476699
13.32;2.19052729196846
13.34;2.19052729196846
13.36;2.18497996916994
13.38;2.18497996916994
13.4;2.19607461476699
13.42;2.19607461476699
13.44;2.20162193756551
13.46;2.21826390596107
13.48;2.22935855155811
13.5;2.24600051995367
13.52;2.26264248834923
13.54;2.29037910234183
13.56;2.31811571633443
13.58;2.34030500752851
13.6;2.36804162152112
13.62;2.3902309127152
13.64;2.42906217230484
13.66;2.45679878629744
13.68;2.47898807749152
13.7;2.51227201428264
13.72;2.55110327387229
13.74;2.57329256506637
13.76;2.60102917905897
13.78;2.63431311585009
13.8;2.66204972984269
13.82;2.68423902103677
13.84;2.71197563502938
13.86;2.73416492622346
13.88;2.75080689461902
13.9;2.7729961858131
13.92;2.78409083141014
13.94;2.79518547700718
13.96;2.80628012260422
13.98;2.80628012260422
14;2.81182744540274
14.02;2.81182744540274
14.04;2.81182744540274
14.06;2.8007327998057
14.08;2.79518547700718
14.1;2.77854350861162
14.12;2.76744886301458
14.14;2.7452595718205
14.16;2.72861760342494
14.18;2.70642831223086
14.2;2.68423902103677
14.22;2.66204972984269
14.24;2.63431311585009
14.26;2.60657650185749
14.28;2.57883988786489
14.3;2.54555595107377
14.32;2.51781933708116
14.34;2.49008272308856
14.36;2.46234610909596
14.38;2.42351484950632
14.4;2.39577823551372
14.42;2.36804162152112
14.44;2.34585233032703
14.46;2.32366303913295
14.48;2.29037910234183
14.5;2.27373713394627
14.52;2.25709516555071
14.54;2.23490587435663
14.56;2.22935855155811
14.58;2.21271658316255
14.6;2.20716926036403
